Iteration,Reward,Accumulative Reward
7685,0.40664747,2922.2427
7686,0.40051535,2922.6433
7687,0.40279093,2923.0461
7688,0.4036741,2923.4497
7689,0.39932463,2923.849
7690,0.40040472,2924.2495
7691,0.4063953,2924.656
7692,0.4069407,2925.063
7693,0.41252574,2925.4756
7694,0.41513607,2925.8906
7695,0.41449562,2926.3052
7696,0.41228494,2926.7175
7697,0.4219746,2927.1394
7698,0.41560116,2927.555
7699,0.42460474,2927.9795
7700,0.42072234,2928.4001
7701,0.42168006,2928.8218
7702,0.42042422,2929.2422
7703,0.42345354,2929.6655
7704,0.43227297,2930.098
7705,0.42962873,2930.5276
7706,0.0,2930.5276
7707,0.0,2930.5276
7708,0.42612323,2930.9536
7709,0.438062,2931.3916
7710,0.0,2931.3916
7711,0.43521297,2931.827
7712,0.43166092,2932.2585
7713,0.0,2932.2585
7714,0.0,2932.2585
7715,0.0,2932.2585
7716,0.43404877,2932.6926
7717,0.43786216,2933.1304
7718,0.44008985,2933.5706
7719,0.4363059,2934.0068
7720,0.4330232,2934.44
7721,0.43751413,2934.8774
7722,0.43639845,2935.3137
7723,0.42249787,2935.7363
7724,0.41235882,2936.1487
7725,0.41793537,2936.5667
7726,0.41718784,2936.984
7727,0.41232625,2937.3962
7728,0.41331244,2937.8096
7729,0.41169286,2938.2212
7730,0.4070807,2938.6282
7731,0.40330225,2939.0315
7732,0.39967307,2939.4312
7733,0.38944182,2939.8206
7734,0.38378808,2940.2043
7735,0.3830454,2940.5874
7736,0.37283176,2940.9602
7737,0.3725601,2941.3328
7738,0.36607534,2941.6987
7739,0.36600712,2942.0647
7740,0.35312185,2942.4177
7741,0.34958002,2942.7673
7742,0.0,2942.7673
7743,0.33698374,2943.1042
7744,0.33210966,2943.4363
7745,0.33465654,2943.771
7746,0.0,2943.771
7747,0.3389698,2944.1099
7748,0.31336656,2944.4233
7749,0.25862548,2944.682
7750,0.2864907,2944.9683
7751,0.2913475,2945.2595
7752,0.3465904,2945.6062
7753,0.35940394,2945.9656
7754,0.35869315,2946.3242
7755,0.29066133,2946.615
7756,0.36674994,2946.9817
7757,0.33971402,2947.3213
7758,0.38943443,2947.7107
7759,0.38801277,2948.0986
7760,0.39319488,2948.492
7761,0.36066887,2948.8525
7762,0.32531676,2949.1777
7763,0.39482924,2949.5725
7764,0.32416162,2949.8967
7765,0.32726088,2950.2239
7766,0.40449694,2950.6284
7767,0.40206668,2951.0305
7768,0.41008997,2951.4407
7769,0.41178626,2951.8525
7770,0.40878794,2952.2612
7771,0.36524588,2952.6265
7772,0.34643945,2952.973
7773,0.38956028,2953.3625
7774,0.3734581,2953.736
7775,0.41819328,2954.1543
7776,0.42432404,2954.5786
7777,0.39654198,2954.975
7778,0.44014806,2955.4153
7779,0.0,2955.4153
7780,0.33131054,2955.7466
7781,0.3393512,2956.086
7782,0.3388658,2956.4248
7783,0.29957882,2956.7244
7784,0.34720236,2957.0715
7785,0.35902336,2957.4307
7786,0.35960555,2957.7903
7787,0.3265235,2958.1167
7788,0.36760938,2958.4844
7789,0.37300947,2958.8574
7790,0.3539518,2959.2114
7791,0.3427841,2959.5542
7792,0.40001452,2959.954
7793,0.40183818,2960.356
7794,0.39115772,2960.747
7795,0.397027,2961.144
7796,0.40168756,2961.5457
7797,0.40407583,2961.9497
7798,0.40297356,2962.3528
7799,0.41411453,2962.7668
7800,0.42478403,2963.1917
7801,0.40293777,2963.5945
7802,0.40076464,2963.9954
7803,0.420652,2964.416
7804,0.43305382,2964.849
7805,0.41194504,2965.261
7806,0.39575398,2965.6567
7807,0.44722056,2966.104
7808,0.4401028,2966.5442
7809,0.42323413,2966.9675
7810,0.45361066,2967.4211
7811,0.41431907,2967.8354
7812,0.46094015,2968.2964
7813,0.44108748,2968.7375
7814,0.4757689,2969.2134
7815,0.45391524,2969.6672
7816,0.4937928,2970.1611
7817,0.4965779,2970.6577
7818,0.50128293,2971.159
7819,0.48498163,2971.6438
7820,0.49862376,2972.1423
7821,0.5055766,2972.648
7822,0.5082494,2973.1562
7823,0.0,2973.1562
7824,0.5037869,2973.6602
7825,0.46911326,2974.1292
7826,0.51783985,2974.647
7827,0.4989063,2975.146
7828,0.51531005,2975.6614
7829,0.5261127,2976.1875
7830,0.52085876,2976.7083
7831,0.50050616,2977.2087
7832,0.52164465,2977.7305
7833,0.0,2977.7305
7834,0.5128996,2978.2434
7835,0.5008116,2978.7441
7836,0.5368712,2979.281
7837,0.5053765,2979.7864
7838,0.5432768,2980.3296
7839,0.5506145,2980.8801
7840,0.54946464,2981.4297
7841,0.5486892,2981.9783
7842,0.54974157,2982.528
7843,0.0,2982.528
7844,0.0,2982.528
7845,0.5416125,2983.0696
7846,0.5506872,2983.6204
7847,0.5414172,2984.1619
7848,0.0,2984.1619
7849,0.52609396,2984.688
7850,0.48446152,2985.1724
7851,0.53102684,2985.7034
7852,0.53040385,2986.234
7853,0.5288979,2986.7627
7854,0.5286434,2987.2913
7855,0.52939063,2987.8206
7856,0.5301404,2988.3506
7857,0.5308171,2988.8813
7858,0.52930737,2989.4106
7859,0.53306866,2989.9436
7860,0.5368583,2990.4805
7861,0.53267497,2991.0132
7862,0.5369418,2991.55
7863,0.52342075,2992.0735
7864,0.50890553,2992.5823
7865,0.5154498,2993.0977
7866,0.50346726,2993.601
7867,0.474738,2994.076
7868,0.50665766,2994.5825
7869,0.51093054,2995.0935
7870,0.48535854,2995.5789
7871,0.49830493,2996.0771
7872,0.5033445,2996.5806
7873,0.47003892,2997.0505
7874,0.46215227,2997.5127
7875,0.5064686,2998.019
7876,0.49288875,2998.512
7877,0.50314736,2999.0151
7878,0.490816,2999.5059
7879,0.49761668,3000.0034
7880,0.4705534,3000.4739
7881,0.4990567,3000.973
7882,0.5096954,3001.4827
7883,0.50772214,3001.9905
7884,0.50571764,3002.496
7885,0.5065235,3003.0027
7886,0.48193428,3003.4846
7887,0.4994404,3003.9841
7888,0.49342752,3004.4775
7889,0.48806825,3004.9656
7890,0.5213631,3005.487
7891,0.48457086,3005.9717
7892,0.5289699,3006.5007
7893,0.5280254,3007.0288
7894,0.51402324,3007.5427
7895,0.5006463,3008.0435
7896,0.5008863,3008.5444
7897,0.45862183,3009.0032
7898,0.49857292,3009.5017
7899,0.4988641,3010.0005
7900,0.5197882,3010.5203
7901,0.46443555,3010.9846
7902,0.47662768,3011.4612
7903,0.546738,3012.0078
7904,0.5451531,3012.553
7905,0.5339112,3013.087
7906,0.5522148,3013.6392
7907,0.0,3013.6392
7908,0.34289312,3013.982
7909,0.33733308,3014.3193
7910,0.3418231,3014.6611
7911,0.3227606,3014.984
7912,0.29273075,3015.2766
7913,0.35515597,3015.6318
7914,0.3578095,3015.9897
7915,0.35614613,3016.346
7916,0.38369307,3016.7297
7917,0.38312507,3017.1128
7918,0.37294203,3017.4858
7919,0.39084983,3017.8767
7920,0.4116291,3018.2883
7921,0.42100754,3018.7092
7922,0.39580414,3019.105
7923,0.4227232,3019.5276
7924,0.42298755,3019.9507
7925,0.423174,3020.3738
7926,0.42266205,3020.7964
7927,0.42194906,3021.2183
7928,0.43180272,3021.6501
7929,0.44141015,3022.0916
7930,0.43663412,3022.528
7931,0.44507262,3022.9731
7932,0.45214808,3023.4253
7933,0.47084218,3023.8962
7934,0.4655068,3024.3618
7935,0.4624335,3024.8242
7936,0.46528226,3025.2896
7937,0.46582234,3025.7554
7938,0.4673791,3026.2227
7939,0.46638045,3026.689
7940,0.46651304,3027.1555
7941,0.47769883,3027.6333
7942,0.4730014,3028.1062
7943,0.494728,3028.6008
7944,0.48915255,3029.09
7945,0.4833576,3029.5735
7946,0.4698874,3030.0435
7947,0.46667442,3030.51
7948,0.49776173,3031.0078
7949,0.50469524,3031.5125
7950,0.51902115,3032.0315
7951,0.51712394,3032.5486
7952,0.51649815,3033.0652
7953,0.5185005,3033.5837
7954,0.5375211,3034.1213
7955,0.48464313,3034.606
7956,0.49804074,3035.104
7957,0.514242,3035.6182
7958,0.5208817,3036.1392
7959,0.52286726,3036.662
7960,0.5261569,3037.1882
7961,0.52362704,3037.712
7962,0.47854817,3038.1904
7963,0.49924767,3038.6897
7964,0.5207463,3039.2104
7965,0.52016795,3039.7307
7966,0.52710307,3040.2578
7967,0.5276988,3040.7854
7968,0.5218031,3041.3071
7969,0.52860475,3041.8357
7970,0.53908926,3042.3748
7971,0.53263247,3042.9075
7972,0.52854353,3043.436
7973,0.52689964,3043.963
7974,0.5193999,3044.4822
7975,0.5187576,3045.001
7976,0.51610625,3045.517
7977,0.5073637,3046.0244
7978,0.5117303,3046.5361
7979,0.5114128,3047.0476
7980,0.4804308,3047.528
7981,0.5183016,3048.0464
7982,0.49245358,3048.5388
7983,0.504641,3049.0435
7984,0.5297229,3049.5732
7985,0.5152159,3050.0884
7986,0.5229532,3050.6113
7987,0.4992035,3051.1106
7988,0.54308087,3051.6536
7989,0.556225,3052.2097
7990,0.55866563,3052.7683
7991,0.55891716,3053.3271
7992,0.5601888,3053.8875
7993,0.5226615,3054.4102
7994,0.0,3054.4102
7995,0.5439254,3054.954
7996,0.552619,3055.5068
7997,0.55546343,3056.0623
7998,0.5541614,3056.6165
7999,0.56737155,3057.1838
8000,0.552832,3057.7366
8001,0.55507946,3058.2917
8002,0.55826855,3058.85
8003,0.55969477,3059.41
8004,0.56617934,3059.976
8005,0.52644676,3060.5024
8006,0.5387553,3061.0413
8007,0.54894257,3061.59
8008,0.56798595,3062.158
8009,0.0,3062.158
8010,0.5653789,3062.7234
8011,0.56751394,3063.291
8012,0.5461233,3063.8372
8013,0.518964,3064.3562
8014,0.56302387,3064.9192
8015,0.57397705,3065.4932
8016,0.5604824,3066.0537
8017,0.5683333,3066.622
8018,0.56810784,3067.1902
8019,0.5552352,3067.7454
8020,0.5587974,3068.3042
8021,0.51343524,3068.8176
8022,0.51527715,3069.333
8023,0.5645794,3069.8977
8024,0.54580677,3070.4436
8025,0.52766293,3070.9712
8026,0.52092767,3071.4922
8027,0.5058307,3071.998
8028,0.5329648,3072.531
8029,0.4624801,3072.9934
8030,0.0,3072.9934
8031,0.30344635,3073.2969
8032,0.29695788,3073.5938
8033,0.31859723,3073.9124
8034,0.32420146,3074.2366
8035,0.33261454,3074.569
8036,0.33123097,3074.9004
8037,0.34378815,3075.2441
8038,0.34549755,3075.5896
8039,0.3622223,3075.952
8040,0.3632571,3076.3152
8041,0.3674864,3076.6826
8042,0.37606138,3077.0586
8043,0.3653783,3077.424
8044,0.37826514,3077.8022
8045,0.3582567,3078.1604
8046,0.37861237,3078.539
8047,0.37773457,3078.9167
8048,0.3795609,3079.2964
8049,0.3787348,3079.675
8050,0.37633356,3080.0513
8051,0.38746095,3080.4387
8052,0.38449678,3080.8232
8053,0.3900685,3081.2134
8054,0.38908914,3081.6025
8055,0.38732576,3081.9897
8056,0.3931515,3082.3828
8057,0.3770371,3082.7598
8058,0.39016184,3083.15
8059,0.39285594,3083.5427
8060,0.37170807,3083.9146
8061,0.38867795,3084.3032
8062,0.38623166,3084.6895
8063,0.39887723,3085.0884
8064,0.3967587,3085.485
8065,0.40256104,3085.8877
8066,0.40573648,3086.2935
8067,0.40646234,3086.7
8068,0.40381593,3087.1038
8069,0.40233147,3087.506
8070,0.41270187,3087.9187
8071,0.40722057,3088.326
8072,0.41606575,3088.742
8073,0.43369803,3089.1755
8074,0.41972223,3089.5952
8075,0.42214417,3090.0173
8076,0.43723157,3090.4546
8077,0.42378682,3090.8784
8078,0.43034336,3091.3088
8079,0.43950477,3091.7483
8080,0.4411873,3092.1895
8081,0.4390041,3092.6284
8082,0.4451836,3093.0735
8083,0.44771773,3093.5212
8084,0.4300677,3093.9514
8085,0.43398285,3094.3855
8086,0.43732384,3094.8228
8087,0.43034068,3095.2532
8088,0.43613273,3095.6892
8089,0.4451966,3096.1345
8090,0.45088398,3096.5854
8091,0.43425307,3097.0198
8092,0.45481518,3097.4746
8093,0.45820028,3097.9329
8094,0.46218884,3098.395
8095,0.46182165,3098.857
8096,0.4624612,3099.3193
8097,0.46809822,3099.7874
8098,0.46817648,3100.2556
8099,0.4712381,3100.7268
8100,0.47093192,3101.1978
8101,0.47581762,3101.6736
8102,0.46696806,3102.1406
8103,0.46397966,3102.6045
8104,0.4659291,3103.0703
8105,0.4596271,3103.53
8106,0.4515971,3103.9817
8107,0.43493757,3104.4167
8108,0.4383631,3104.8552
8109,0.43102196,3105.2861
8110,0.4273617,3105.7134
8111,0.43712845,3106.1504
8112,0.44100544,3106.5913
8113,0.43829244,3107.0295
8114,0.44784245,3107.4773
8115,0.4540807,3107.9314
8116,0.43164966,3108.363
8117,0.44361228,3108.8066
8118,0.44199675,3109.2485
8119,0.44393054,3109.6924
8120,0.43457875,3110.127
8121,0.43943176,3110.5664
8122,0.44527695,3111.0117
8123,0.4494013,3111.4612
8124,0.42249745,3111.8838
8125,0.44435778,3112.3281
8126,0.4438193,3112.772
8127,0.43954062,3113.2114
8128,0.43389946,3113.6453
8129,0.428084,3114.0732
8130,0.45392373,3114.527
8131,0.45353928,3114.9807
8132,0.46306443,3115.4438
8133,0.45925957,3115.903
8134,0.4785731,3116.3816
8135,0.46963498,3116.8513
8136,0.4625432,3117.314
8137,0.4527368,3117.7666
8138,0.46754184,3118.2341
8139,0.47792253,3118.7122
8140,0.45619968,3119.1685
8141,0.47437546,3119.6428
8142,0.46023846,3120.103
8143,0.4842967,3120.5874
8144,0.48716378,3121.0745
8145,0.48221976,3121.5566
8146,0.4524089,3122.009
8147,0.45829317,3122.4673
8148,0.49019057,3122.9575
8149,0.43824023,3123.3958
8150,0.47004148,3123.8657
8151,0.47003686,3124.3357
8152,0.48098966,3124.8167
8153,0.4596225,3125.2764
8154,0.47067448,3125.747
8155,0.47822824,3126.2253
8156,0.49465418,3126.72
8157,0.4974215,3127.2173
8158,0.45610774,3127.6733
8159,0.49200615,3128.1653
8160,0.49125442,3128.6565
8161,0.0,3128.6565
8162,0.5130121,3129.1694
8163,0.44829,3129.6177
8164,0.53156567,3130.1492
8165,0.53652865,3130.6858
8166,0.0,3130.6858
8167,0.52466124,3131.2104
8168,0.52410513,3131.7346
8169,0.0,3131.7346
8170,0.0,3131.7346
8171,0.4727822,3132.2075
8172,0.51311934,3132.7207
8173,0.50729877,3133.228
8174,0.4217654,3133.65
8175,0.524316,3134.1743
8176,0.51549584,3134.6897
8177,0.4787156,3135.1685
8178,0.5218266,3135.6902
8179,0.51235926,3136.2026
8180,0.48052484,3136.683
8181,0.4950586,3137.1782
8182,0.5026981,3137.681
8183,0.51859236,3138.1995
8184,0.50024194,3138.6997
8185,0.46062124,3139.1604
8186,0.50156087,3139.6619
8187,0.5031419,3140.165
8188,0.49144968,3140.6565
8189,0.5054186,3141.1619
8190,0.50536734,3141.6672
8191,0.507079,3142.1743
8192,0.51539314,3142.6897
8193,0.4899887,3143.1797
8194,0.479877,3143.6597
8195,0.4730211,3144.1326
8196,0.5365801,3144.6692
8197,0.44878554,3145.118
8198,0.5305286,3145.6484
8199,0.4983392,3146.1467
8200,0.53053206,3146.6772
8201,0.51943535,3147.1968
8202,0.53008795,3147.7268
8203,0.5097323,3148.2366
8204,0.52951056,3148.766
8205,0.5276507,3149.2937
8206,0.52857673,3149.8223
8207,0.52879745,3150.351
8208,0.51434785,3150.8655
8209,0.49253,3151.358
8210,0.51478136,3151.8728
8211,0.48826724,3152.361
8212,0.51864046,3152.8796
8213,0.5236607,3153.4033
8214,0.52306557,3153.9263
8215,0.51594967,3154.4421
8216,0.4852994,3154.9275
8217,0.5101183,3155.4375
8218,0.5130225,3155.9504
8219,0.5051457,3156.4556
8220,0.50768125,3156.9631
8221,0.5083763,3157.4714
8222,0.5030321,3157.9744
8223,0.50776947,3158.4822
8224,0.50167614,3158.984
8225,0.50574595,3159.4897
8226,0.5010171,3159.9907
8227,0.5031847,3160.494
8228,0.50213534,3160.996
8229,0.49882776,3161.4949
8230,0.49892578,3161.994
8231,0.50103855,3162.4949
8232,0.4925675,3162.9875
8233,0.5015005,3163.489
8234,0.4922086,3163.9812
8235,0.49746075,3164.4788
8236,0.4946031,3164.9734
8237,0.0,3164.9734
8238,0.0,3164.9734
8239,0.48821762,3165.4617
8240,0.47712705,3165.9387
8241,0.0,3165.9387
8242,0.0,3165.9387
8243,0.0,3165.9387
8244,0.0,3165.9387
8245,0.0,3165.9387
8246,0.0,3165.9387
8247,0.0,3165.9387
8248,0.4356095,3166.3743
8249,0.0,3166.3743
8250,0.0,3166.3743
8251,0.0,3166.3743
8252,0.39837527,3166.7727
8253,0.38800615,3167.1606
8254,0.38542968,3167.5461
8255,0.0,3167.5461
8256,0.0,3167.5461
8257,0.36514577,3167.9114
8258,0.35141176,3168.2627
8259,0.36081007,3168.6235
8260,0.35384193,3168.9773
8261,0.3496995,3169.327
8262,0.35471827,3169.6816
8263,0.3431704,3170.025
8264,0.3460111,3170.3708
8265,0.3488561,3170.7197
8266,0.3373384,3171.0571
8267,0.35482115,3171.4119
8268,0.34673744,3171.7585
8269,0.3591381,3172.1177
8270,0.35604444,3172.4736
8271,0.34906486,3172.8228
8272,0.3512387,3173.174
8273,0.3388241,3173.513
8274,0.36962345,3173.8826
8275,0.3658634,3174.2485
8276,0.3616183,3174.61
8277,0.36364445,3174.9736
8278,0.37028152,3175.344
8279,0.37217557,3175.716
8280,0.37087792,3176.087
8281,0.37629163,3176.4631
8282,0.37410283,3176.8372
8283,0.38384885,3177.221
8284,0.3762057,3177.5972
8285,0.37187618,3177.969
8286,0.38101053,3178.35
8287,0.3904045,3178.7405
8288,0.39402568,3179.1345
8289,0.0,3179.1345
8290,0.0,3179.1345
8291,0.4069013,3179.5415
8292,0.4031137,3179.9446
8293,0.41198996,3180.3567
8294,0.3922816,3180.749
8295,0.40313092,3181.152
8296,0.40116107,3181.5532
8297,0.0,3181.5532
8298,0.0,3181.5532
8299,0.41489622,3181.968
8300,0.40724254,3182.3752
8301,0.0,3182.3752
8302,0.39732736,3182.7725
8303,0.3929013,3183.1653
8304,0.39083567,3183.5562
8305,0.36482617,3183.921
8306,0.3675471,3184.2883
8307,0.3717318,3184.6602
8308,0.3663083,3185.0264
8309,0.36631465,3185.3926
8310,0.37467703,3185.7673
8311,0.37049073,3186.138
8312,0.37218693,3186.51
8313,0.36032325,3186.8704
8314,0.38040075,3187.2507
8315,0.37463057,3187.6252
8316,0.3741877,3187.9995
8317,0.37467745,3188.3743
8318,0.3706854,3188.7449
8319,0.37947175,3189.1243
8320,0.38237262,3189.5066
8321,0.3799975,3189.8865
8322,0.3882873,3190.2747
8323,0.39360115,3190.6682
8324,0.3927947,3191.061
8325,0.39511704,3191.456
8326,0.40005517,3191.8562
8327,0.4059232,3192.2622
8328,0.41626382,3192.6785
8329,0.42168027,3193.1
8330,0.431082,3193.5312
8331,0.42362612,3193.9548
8332,0.44064146,3194.3955
8333,0.43266279,3194.8281
8334,0.44477051,3195.273
8335,0.41261935,3195.6855
8336,0.43707782,3196.1226
8337,0.43950674,3196.562
8338,0.4430862,3197.0051
8339,0.44422498,3197.4495
8340,0.4434516,3197.8928
8341,0.4496965,3198.3425
8342,0.44680646,3198.7893
8343,0.44931415,3199.2385
8344,0.451645,3199.6902
8345,0.4559219,3200.146
8346,0.4484349,3200.5945
8347,0.45386752,3201.0483
8348,0.45802996,3201.5063
8349,0.45907587,3201.9653
8350,0.46778953,3202.433
8351,0.46672526,3202.9
8352,0.46946436,3203.3694
8353,0.4740587,3203.8435
8354,0.48348063,3204.327
8355,0.48855817,3204.8154
8356,0.49023354,3205.3057
8357,0.50351685,3205.809
8358,0.49740764,3206.3064
8359,0.4990476,3206.8054
8360,0.49878633,3207.3042
8361,0.50636476,3207.8105
8362,0.50514865,3208.3157
8363,0.5122157,3208.828
8364,0.48174414,3209.3096
8365,0.51690346,3209.8264
8366,0.53134745,3210.3577
8367,0.5256815,3210.8833
8368,0.52602035,3211.4094
8369,0.0,3211.4094
8370,0.0,3211.4094
8371,0.5285568,3211.938
8372,0.5266492,3212.4646
8373,0.5310872,3212.9956
8374,0.52393055,3213.5195
8375,0.5298193,3214.0493
8376,0.52996755,3214.5793
8377,0.0,3214.5793
8378,0.0,3214.5793
8379,0.5307045,3215.11
8380,0.52349305,3215.6335
8381,0.5253926,3216.159
8382,0.5194404,3216.6785
8383,0.5060983,3217.1846
8384,0.5027559,3217.6873
8385,0.49792477,3218.185
8386,0.5019749,3218.687
8387,0.50159526,3219.1887
8388,0.4989672,3219.6877
8389,0.49119067,3220.179
8390,0.0,3220.179
8391,0.0,3220.179
8392,0.0,3220.179
8393,0.0,3220.179
8394,0.46790457,3220.647
8395,0.4576385,3221.1045
8396,0.45197612,3221.5564
8397,0.45284432,3222.0093
8398,0.44434083,3222.4536
8399,0.4270444,3222.8806
8400,0.42947954,3223.31
8401,0.42349952,3223.7336
8402,0.4153101,3224.149
8403,0.41458315,3224.5635
8404,0.40100494,3224.9646
8405,0.4009045,3225.3655
8406,0.39927903,3225.7646
8407,0.0,3225.7646
8408,0.0,3225.7646
8409,0.38807765,3226.1528
8410,0.38184732,3226.5347
8411,0.38445786,3226.9192
8412,0.38530198,3227.3044
8413,0.38174504,3227.6863
8414,0.36410722,3228.0503
8415,0.37889788,3228.4292
8416,0.38401332,3228.8132
8417,0.38479492,3229.198
8418,0.39619204,3229.5942
8419,0.3933706,3229.9875
8420,0.39481863,3230.3823
8421,0.39396596,3230.7764
8422,0.4043348,3231.1807
8423,0.39452678,3231.5752
8424,0.3954719,3231.9707
8425,0.39412382,3232.3647
8426,0.39655983,3232.7612
8427,0.39970627,3233.161
8428,0.40576792,3233.5667
8429,0.40616372,3233.973
8430,0.4033337,3234.3762
8431,0.37657192,3234.7527
8432,0.37662452,3235.1294
8433,0.3981088,3235.5276
8434,0.36518276,3235.8928
8435,0.40012145,3236.293
8436,0.37605825,3236.669
8437,0.37710667,3237.0461
8438,0.4241014,3237.4702
8439,0.41651756,3237.8867
8440,0.43476647,3238.3215
8441,0.42010313,3238.7417
8442,0.40643352,3239.1482
8443,0.44653025,3239.5947
8444,0.4430091,3240.0378
8445,0.42152494,3240.4595
8446,0.4473238,3240.9067
8447,0.37943658,3241.2861
8448,0.40687054,3241.693
8449,0.4086863,3242.1018
8450,0.42477083,3242.5266
8451,0.41016182,3242.9368
8452,0.42260823,3243.3594
8453,0.42536747,3243.7847
8454,0.41161558,3244.1963
8455,0.41729048,3244.6135
8456,0.41210583,3245.0256
8457,0.0,3245.0256
8458,0.0,3245.0256
8459,0.4164707,3245.4421
8460,0.43629584,3245.8784
8461,0.4431818,3246.3215
8462,0.45316502,3246.7747
8463,0.3930728,3247.1677
8464,0.42535424,3247.593
8465,0.39038414,3247.9834
8466,0.3820434,3248.3655
8467,0.43010128,3248.7957
8468,0.40455174,3249.2002
8469,0.38925225,3249.5894
8470,0.38501835,3249.9744
8471,0.38809347,3250.3625
8472,0.40600803,3250.7686
8473,0.0,3250.7686
8474,0.33907828,3251.1077
8475,0.0,3251.1077
8476,0.38458866,3251.4922
8477,0.4133828,3251.9055
8478,0.4119818,3252.3174
8479,0.4154735,3252.733
8480,0.34102064,3253.074
8481,0.35058853,3253.4246
8482,0.3465213,3253.771
8483,0.359935,3254.1309
8484,0.3941919,3254.5251
8485,0.3778685,3254.903
8486,0.36293617,3255.266
8487,0.3752228,3255.6414
8488,0.37232625,3256.0137
8489,0.36595458,3256.3796
8490,0.36112577,3256.7407
8491,0.33652678,3257.0771
8492,0.3328642,3257.41
8493,0.3344262,3257.7444
8494,0.33816656,3258.0825
8495,0.33614656,3258.4187
8496,0.3341395,3258.753
8497,0.33166337,3259.0845
8498,0.34175748,3259.4263
8499,0.34213212,3259.7683
8500,0.33624378,3260.1045
8501,0.31725022,3260.4216
8502,0.33423248,3260.7559
8503,0.3433621,3261.099
8504,0.33534312,3261.4346
8505,0.3324887,3261.767
8506,0.33103034,3262.0981
8507,0.32759374,3262.4258
8508,0.3226435,3262.7485
8509,0.31585428,3263.0645
8510,0.313607,3263.3782
8511,0.30760658,3263.6858
8512,0.31099024,3263.9968
8513,0.31310058,3264.3098
8514,0.30209556,3264.6118
8515,0.2944272,3264.9062
8516,0.30745244,3265.2136
8517,0.31205782,3265.5256
8518,0.3108042,3265.8364
8519,0.30936462,3266.1458
8520,0.28486288,3266.4307
8521,0.31146255,3266.7422
8522,0.30698213,3267.049
8523,0.3081624,3267.3572
8524,0.3048293,3267.662
8525,0.30329093,3267.9653
8526,0.3088174,3268.2742
8527,0.3029424,3268.5771
8528,0.29632673,3268.8735
8529,0.2891571,3269.1626
8530,0.28552777,3269.4482
8531,0.25262374,3269.701
8532,0.28636134,3269.9873
8533,0.24045828,3270.2278
8534,0.27195403,3270.4998
8535,0.2635854,3270.7634
8536,0.2532523,3271.0166
8537,0.25146922,3271.268
8538,0.2477041,3271.5159
8539,0.25344503,3271.7693
8540,0.23261908,3272.002
8541,0.19863212,3272.2007
8542,0.0,3272.2007
8543,0.35510212,3272.5557
8544,0.27787948,3272.8335
8545,0.0,3272.8335
8546,0.35771394,3273.1912
8547,0.35562387,3273.5469
8548,0.3668455,3273.9138
8549,0.36573458,3274.2795
8550,0.37452567,3274.654
8551,0.29165262,3274.9458
8552,0.37508446,3275.3208
8553,0.30891657,3275.6296
8554,0.38995028,3276.0195
8555,0.4067083,3276.4263
8556,0.40465534,3276.8308
8557,0.36476186,3277.1956
8558,0.32536852,3277.521
8559,0.4021199,3277.923
8560,0.34705392,3278.2703
8561,0.41855106,3278.6887
8562,0.40886614,3279.0977
8563,0.39351165,3279.4912
8564,0.42567188,3279.917
8565,0.42604312,3280.343
8566,0.36847314,3280.7114
8567,0.3886836,3281.1
8568,0.42650542,3281.5266
8569,0.42731538,3281.9539
8570,0.37957764,3282.3335
8571,0.4243693,3282.7578
8572,0.41523042,3283.173
8573,0.42032534,3283.5935
8574,0.34656328,3283.9402
8575,0.4209551,3284.361
8576,0.42494032,3284.7861
8577,0.42706326,3285.2131
8578,0.42937222,3285.6426
8579,0.3774619,3286.02
8580,0.42678624,3286.4468
8581,0.42792916,3286.8748
8582,0.39044002,3287.2651
8583,0.3724884,3287.6377
8584,0.42997348,3288.0676
8585,0.4266696,3288.4944
8586,0.0,3288.4944
8587,0.2932271,3288.7876
8588,0.31065166,3289.0981
8589,0.32054198,3289.4187
8590,0.30723453,3289.7258
8591,0.34922084,3290.075
8592,0.34771505,3290.4226
8593,0.34151417,3290.7642
8594,0.3603088,3291.1245
8595,0.33499658,3291.4595
8596,0.37192187,3291.8313
8597,0.38645816,3292.2178
8598,0.39243135,3292.61
8599,0.39912507,3293.0093
8600,0.3898318,3293.3992
8601,0.41216916,3293.8113
8602,0.41046095,3294.2217
8603,0.39445648,3294.6162
8604,0.4113879,3295.0276
8605,0.40793067,3295.4355
8606,0.40728104,3295.8428
8607,0.40778098,3296.2505
8608,0.41039208,3296.661
8609,0.41414824,3297.075
8610,0.42694774,3297.502
8611,0.41879988,3297.9207
8612,0.40572935,3298.3264
8613,0.42822,3298.7546
8614,0.4007329,3299.1553
8615,0.42570192,3299.581
8616,0.42537084,3300.0063
8617,0.44137493,3300.4478
8618,0.45368156,3300.9014
8619,0.4612668,3301.3625
8620,0.45792636,3301.8206
8621,0.4667492,3302.2874
8622,0.0,3302.2874
8623,0.4695922,3302.7568
8624,0.0,3302.7568
8625,0.0,3302.7568
8626,0.47707522,3303.234
8627,0.48575833,3303.7197
8628,0.48712826,3304.2068
8629,0.4894546,3304.6963
8630,0.4867336,3305.183
8631,0.49450266,3305.6775
8632,0.0,3305.6775
8633,0.5024587,3306.18
8634,0.49747488,3306.6775
8635,0.49068537,3307.1682
8636,0.49197772,3307.6602
8637,0.49574363,3308.156
8638,0.48271945,3308.6387
8639,0.48154232,3309.12
